Precision,Recall
0.014705882352941176,1.0
0.6129032258064516,0.6129032258064516
0.6333333333333333,0.6129032258064516
0.6551724137931034,0.6129032258064516
0.6785714285714286,0.6129032258064516
0.7037037037037037,0.6129032258064516
0.7307692307692307,0.6129032258064516
0.76,0.6129032258064516
0.75,0.5806451612903226
0.782608695652174,0.5806451612903226
0.8181818181818182,0.5806451612903226
0.8095238095238095,0.5483870967741935
0.85,0.5483870967741935
0.8947368421052632,0.5483870967741935
0.9444444444444444,0.5483870967741935
1.0,0.5483870967741935
1.0,0.5161290322580645
1.0,0.4838709677419355
1.0,0.45161290322580644
1.0,0.41935483870967744
1.0,0.3870967741935484
1.0,0.0
