Precision,Recall
0.08557457212713937,0.4375
0.08415841584158416,0.425
0.0825,0.4125
0.08418367346938775,0.4125
0.08483290488431877,0.4125
0.08333333333333333,0.4
0.0835509138381201,0.4
0.08421052631578947,0.4
0.08488063660477453,0.4
0.0851063829787234,0.4
0.08579088471849866,0.4
0.08152173913043478,0.375
0.07988980716253444,0.3625
0.08100558659217877,0.3625
0.07932011331444759,0.35
0.08,0.35
0.08069164265129683,0.35
0.08211143695014662,0.35
0.08011869436201781,0.3375
0.08035714285714286,0.3375
0.08059701492537313,0.3375
0.08181818181818182,0.3375
0.08307692307692308,0.3375
0.08333333333333333,0.3375
0.08411214953271028,0.3375
0.08517350157728706,0.3375
0.08387096774193549,0.325
0.08469055374592833,0.325
0.08496732026143791,0.325
0.08552631578947369,0.325
