Precision,Recall
0.08591885441527446,0.45
0.0851581508515815,0.4375
0.08620689655172414,0.4375
0.08771929824561403,0.4375
0.08585858585858586,0.425
0.08651399491094147,0.425
0.08740359897172237,0.425
0.08877284595300261,0.425
0.08947368421052632,0.425
0.0851063829787234,0.4
0.08579088471849866,0.4
0.0862533692722372,0.4
0.08672086720867209,0.4
0.08469945355191257,0.3875
0.08516483516483517,0.3875
0.08310249307479224,0.375
0.0807799442896936,0.3625
0.08262108262108261,0.3625
0.0830945558739255,0.3625
0.08405797101449275,0.3625
0.08504398826979472,0.3625
0.0830860534124629,0.35
0.08358208955223881,0.35
0.08132530120481928,0.3375
0.0790273556231003,0.325
0.08,0.325
0.08099688473520249,0.325
0.08125,0.325
0.08201892744479496,0.325
0.08280254777070063,0.325
0.08360128617363344,0.325
